Name,Price
Super J Fish Sauce 750 ml,"₦1,620"
French's Classic Worcestershire Sauce 148 ml,"₦1,020"
Dangote Iodised Salt 1 kg,₦215
Ogbono - Whole 170 g,₦600
Fufu - Ready To Eat x12,₦900
Mr Chef Iodised Salt Sachet 1 kg,₦205
Palm Oil 5 L,"₦4,300"
Palm Oil 1.5 L,"₦1,600"
Palm Kernel 4 L,"₦2,000"
Potash (Kaun),₦150
Sunola Soyabean Oil 4.5 L,"₦5,585"
Okomu Banga Red Palm Oil 4 L,"₦4,450"
Heinz Apple Cider Vinegar 946 ml,"₦2,100"
Laser Extra Virgin Olive Oil 500 ml,"₦2,265"
Bragg Organic Apple Cider Vinegar Raw Unfiltered 946 ml,"₦5,875"
Borges Extra Virgin Olive Oil 500 ml,"₦2,990"
Goya Extra Virgin Olive Oil 500 ml,"₦2,790"
Brillo Extra Virgin Olive Oil 500 ml,"₦2,950"
Brillo Extra Virgin Olive Oil 250 ml,"₦1,560"
Goya Extra Virgin Olive Oil 88.7 ml,₦650
White House Organic Raw Unfiltered Apple Cider Vinegar 946 ml,"₦5,485"
Spar Balsamic White Vinegar Condimento Bianco Modena 250 ml,"₦1,080"
Water Leaf - Cut Up,₦150
Deepak Bajra Atta 500 g,₦580
Amel Susan Baking Soda 100 g,₦125
Daily Fresh Gram Flour Basan 500 g,₦590
Rajdhani Premium Atta Wheat Flour 2 kg,"₦2,300"
Deepak Jowar Atta Sugar Pieces 500 g,₦700
Argo Baking Powder Aluminium Free 340 g,"₦1,630"
Dikins Desiccated Coconut Unsweetened 500 g,"₦2,700"
Deepak Multi-Purpose Chakki Fresh Atta 5 kg,"₦5,400"
