Name,Price
Farm Pride Mango Juice 50 cl x6,"₦1,920"
Farm Pride Guava Juice 50 cl x6,"₦1,920"
Ahmad Tea Earl Grey 40 g x20,₦885
Farm Pride Tropical Blast Juice 100 cl,₦515
Farm Feast Mixed Fruit Juice 50 cl x6,"₦1,500"
Vitavite Blackcurrant Fruit Drink 12.5 cl x20,₦900
Nescafe Mocha 22 g x8,"₦2,435"
Lavazza Cafe Espresso 250 g,"₦3,020"
Folgers Colombian Coffee 292 g,"₦3,700"
Chivita Red Grape Juice 31.5 cl x12,"₦1,860"
Chi Ice Tea Peach 100 cl,₦250
Chi Exotic Pineapple & Papaya Nectar 100 cl,₦380
Mirinda Orange Pet Bottle 50 cl x12,"₦1,380"
Lamis Yellow Popcorn 1 kg,"₦1,715"
Folgers French Roast Coffee 292 g,"₦3,700"
Star Cafe Instant Coffee 50 g x3,₦470
Star Cafe Instant Coffee 200 g,"₦1,830"
Spar Instant Coffee Gold 100 g,"₦2,120"
Spar Instant Coffee Classical 100 g,"₦1,740"
Richmond Cafe Classic Tin 50 g x3,₦430
Nestle Coffee Mate Original 311 g,"₦2,235"
Nestle Coffee Mate Original 170 g,"₦1,530"
Nescafe Mocha Double Choca 23 g,"₦1,400"
Nescafe Gold Cappuccino Decaff 120 g,"₦2,435"
Lavazza Qualita Rossa Coffee 250 g,"₦2,610"
Chi Exotic Tropical Fruits & Coconut Nectar 100 cl,₦380
Cafe Najjar Classic Coffee 200 g,"₦1,785"
Pop Star Sweet Popcorn 70 g x10,₦950
Ribena Ready To Drink Blackcurrant & Strawberry 12.5 cl x16,"₦1,280"
Nescafe Gold Cappuccino Skinny 116 g x8,"₦2,435"
Spar Espresso Lungo 50 g 10 Capsules,"₦1,310"
Spar Cappuccino Classic Flavour 12.5 g,"₦1,280"
Nescafe Skinny Latte 19.5 g x8,"₦2,435"
Nescafe Latte Irish Cream 22 g Each x8,"₦2,435"
Nescafe Gold Cappuccino Unsweetened Taste 113 g,"₦2,435"
Nescafe Gold Cappuccino 17 g 8 Sachets,"₦2,435"
