Name,Price
"12” Public Address System With Bluetooth, MicroSD, USB, FM Functions And Two Wireless Microphone","<div class=""prc"">₦ 55,000</div>"
3.5mm Male To Male Grid Nylon Braided Audio Cable For Speaker / Notebooks / Headphone- 0.5m(Blue),"<div class=""prc"">₦ 3,140</div>"
10 Pairs XLR Plug Male + Female Jack Mic Jack Plug Socket Connector,"<div class=""prc"">₦ 6,200</div>"
AK308 Professional Silver WiredWireless Dynamic Microphone For DJ,"<div class=""prc"">₦ 8,273</div>"
3.5mm Male To 2 Pin Pluggable Terminals Solder-free Connector Solderless Connection Adapter Cable- 30cm,"<div class=""prc"">₦ 1,590</div>"
AK-308 Professional Silver Wired/Wireless Dynamic Microphone For DJ,"<div class=""prc"">₦ 8,720</div>"
"10m RVB Flexible Audio Speaker Cable, Outside Diameter: 3.8 X 7.6mm","<div class=""prc"">₦ 2,130</div>"
10m  1/4 Inch (6.35mm) Male To Male Shielded Jack Mono Plugs Audio Patch Cable,"<div class=""prc"">₦ 4,220</div>"
AC 220V Multifunction Wireless Remote Control Switch Relay For Lamp,"<div class=""prc"">₦ 5,907</div>"
15” Public Address System With Bluetooth & 2 Microphones,"<div class=""prc"">₦ 55,000</div>"
10m 3-Pin XLR Male To XLR Female MIC Shielded Cable Microphone Audio Cord,"<div class=""prc"">₦ 4,530</div>"
10m 3-Pin XLR Male To XLR Female Microphone Cable,"<div class=""prc"">₦ 4,550</div>"
10 PCS TC203N 6.35mm Gold-plated Audio Stereo Connector Welding Plug,"<div class=""prc"">₦ 7,960</div>"
2 RCA Male To 2 XLR 3 Pin Male Audio Cable- 1.5m,"<div class=""prc"">₦ 2,580</div>"
6.35mm 1/4 Inch Male To Male Guitar Effect Pedal Connector Electric Pedal Board Adapter(Silver),"<div class=""prc"">₦ 1,730</div>"
2 In1 XLR Male To Double Female Microphone Audio Cable- 0.3m(Yellow),"<div class=""prc"">₦ 2,380</div>"
1 Way Wireless RF Remote Control ON/OFF Switch + 1 Remote Controller,"<div class=""prc"">₦ 6,411</div>"
Professional Pure Vocal Dynamic Wired Microphone Mike With 115ft Cord,"<div class=""prc"">₦ 5,206</div>"
"Guitar Cable-Instrument Cable-Amplifier, Mixer Cable- 30 Feet","<div class=""prc"">₦ 13,000</div>"
1.8m 3-Pin XLR Male To XLR Female MIC Shielded Cable Microphone Audio Cord,"<div class=""prc"">₦ 2,230</div>"
8mm RCA Male To 6mm RCA Male Gold-plated Plug Grid Nylon Braided Audio Coaxial Cable For Speaker Amplifier Mixer- 2m(Blue),"<div class=""prc"">₦ 4,840</div>"
1 Way Wireless RF Remote Control ONOFF Switch  1 Remote Controller,"<div class=""prc"">₦ 6,411</div>"
8pcs 3.3 Feet/1 Meters DMX Stage Light Cable Wires With,"<div class=""prc"">₦ 10,320</div>"
Professional Pure Vocal Dynamic Wired Microphone Mike With 115ft Cord,"<div class=""prc"">₦ 5,206</div>"
1.8m XLR 3-Pin Female To 1/4 Inch (6.35mm) Mono Shielded Microphone Mic Cable,"<div class=""prc"">₦ 2,140</div>"
1m 3-Pin XLR Male To XLR Female Microphone Cable,"<div class=""prc"">₦ 2,040</div>"
10 PCS  6.35mm Gold-plated Mono Sound Welding Audio Adapter Plug(Green),"<div class=""prc"">₦ 7,140</div>"
3m  3-Pin XLR Male To XLR Female Microphone Cable,"<div class=""prc"">₦ 2,370</div>"
Yamaha YM 288 VHF Dual Wireless Microphone,"<div class=""prc"">₦ 17,500</div>"
5m 3-Pin XLR Male To XLR Female MIC Shielded Cable Microphone Audio Cord,"<div class=""prc"">₦ 3,010</div>"
5 Pairs Black 3 Pin XLR Audio Cable Connector Male And Female,"<div class=""prc"">₦ 3,600</div>"
,"<div class=""prc""></div>"
,"<div class=""prc""></div>"
,"<div class=""prc""></div>"
,"<div class=""prc""></div>"
,"<div class=""prc""></div>"
,"<div class=""prc""></div>"
,"<div class=""prc""></div>"
,"<div class=""prc""></div>"
4 Pin Plug Male Speaker Audio Connector(Yellow),"<div class=""prc"">₦ 1,270</div>"
Audio Speaker Plug NL4FC 4 Pin Speaker Plug,"<div class=""prc"">₦ 1,380</div>"
6.35mm Male To Male Guitar Effect Pedal Connector Electric Pedal Board Adapter (Deaurate),"<div class=""prc"">₦ 1,690</div>"
2 In1 XLR Male To Double Female Microphone Audio Cable- 0.3m(Black),"<div class=""prc"">₦ 2,380</div>"
10 PCS 6.35 Gold-plating Mono Microphone Audio Plug,"<div class=""prc"">₦ 3,380</div>"
10 Pairs 3 Pin XLR Plug Male + Female Jack Mic Jack Plug Socket Connector,"<div class=""prc"">₦ 6,460</div>"
3.5mm 3 Pin Stereo Male To AV Screw Terminal Audio Jacks Terminal Male Lock Connector Cable- 30cm,"<div class=""prc"">₦ 2,690</div>"
5m XLR 3-Pin Female To 1/4 Inch (6.35mm) Mono Shielded Microphone Mic Cable,"<div class=""prc"">₦ 2,880</div>"
3.5mm Female To 3 Pin Pluggable Terminals Solder-free Connector Solderless Connection Adapter Cable- 30cm,"<div class=""prc"">₦ 1,590</div>"
6.35mm 1/4 Inch Male To Male Guitar Effect Pedal Connector Electric Pedal Board Adapter(Gold),"<div class=""prc"">₦ 1,730</div>"
1.8m 3-Pin XLR Male To XLR Female MIC Shielded Cable Microphone Audio Cord,"<div class=""prc"">₦ 2,170</div>"
Microphone Protection Hexagonal Ring Bottom Base Anti-roll MIC Parts,"<div class=""prc"">₦ 4,603</div>"
Mic Anti-Slip Anti-roll Ring Holder Elasticity,"<div class=""prc"">₦ 4,587</div>"
Wireless Microphone Anti-slip Rings Base Bottom Skidproof Red,"<div class=""prc"">₦ 4,320</div>"
Microphone Slip Fall Drop Shock Protector Silicone Hexagon Slip Blue,"<div class=""prc"">₦ 4,348</div>"
Wireless Microphone Antislip Rings Base Bottom Skidproof Gray,"<div class=""prc"">₦ 4,187</div>"
Microphone Slip Fall Drop Shock Protector Silicone Hexagon Slip Blue,"<div class=""prc"">₦ 4,428</div>"
"10m RVB Flexible Audio Speaker Cable, Outside Diameter: 5.1 X 10.2mm","<div class=""prc"">₦ 2,940</div>"
10 Pairs Metal Female Male XLR 3 Pin Jack Socket Plug Audio Connector,"<div class=""prc"">₦ 6,130</div>"
4 Pin Plug Male Speaker Audio Connector(Green),"<div class=""prc"">₦ 1,270</div>"
6.35mm Plug Straight To Elbow Electric Guitar Audio Cable-6m,"<div class=""prc"">₦ 3,070</div>"
10 PCS 6.35mm Metal Audio Plug Stereo Microphone Cord Plug,"<div class=""prc"">₦ 3,370</div>"
10 PCS 2 Pin 6.5mm Plug Zinc Alloy Welded Type Audio Connector 6.35 Audio Plug,"<div class=""prc"">₦ 2,230</div>"
10 PCS LZ1163-1 6.35mm XRL Female To Female Audio Adapter,"<div class=""prc"">₦ 7,960</div>"
Shure High Quality Professional Wireless Microphone,"<div class=""prc"">₦ 15,000</div>"
Professional Cardioid Condenser Microphone Kit With Audio,"<div class=""prc"">₦ 11,780</div>"
Sennheiser UHF Vocal Wireless Microphone System - XSW-75,"<div class=""prc"">₦ 29,500</div>"
Shure Professional Wireless Microphone With UHF Frequency & 500m Range Capacity,"<div class=""prc"">₦ 145,000</div>"
Wooden Guitar Bass Connection Cable Noise Reduction Braid Audio Cable- 10m,"<div class=""prc"">₦ 4,710</div>"
4 Pin Plug Male Speaker Audio Connector(Orange),"<div class=""prc"">₦ 1,270</div>"
3m 3-Pin XLR Male To XLR Female Microphone Cable,"<div class=""prc"">₦ 2,370</div>"
"10m RVB Flexible Audio Speaker Cable, Outside Diameter: 3.5 X 7.0mm","<div class=""prc"">₦ 1,840</div>"
2 In1 XLR Male To Double Female Microphone Audio Cable- 0.3m(Blue),"<div class=""prc"">₦ 2,380</div>"
5 PCS 6.35mm Metal Audio Plug Stereo Microphone Cord Plug,"<div class=""prc"">₦ 2,100</div>"
15cm XLR 3 Pin Female To RJ45 Female Network Connector Adapter Converter Cable,"<div class=""prc"">₦ 3,210</div>"
6.35mm Plug Straight To Elbow Electric Guitar Audio Cable-10m,"<div class=""prc"">₦ 4,630</div>"
2 In1 XLR Male To Double Female Microphone Audio Cable- 0.3m(Purple),"<div class=""prc"">₦ 2,380</div>"
2 In1 XLR Male To Double Female Microphone Audio Cable- 0.3m(Green),"<div class=""prc"">₦ 2,380</div>"
5m 3-Pin XLR Male To XLR Female Microphone Cable,"<div class=""prc"">₦ 2,960</div>"
6.35mm Plug Straight To Elbow Electric Guitar Audio Cable-1.8m,"<div class=""prc"">₦ 2,220</div>"
,"<div class=""prc""></div>"
,"<div class=""prc""></div>"
,"<div class=""prc""></div>"
,"<div class=""prc""></div>"
,"<div class=""prc""></div>"
,"<div class=""prc""></div>"
,"<div class=""prc""></div>"
,"<div class=""prc""></div>"
1.8m 3-Pin XLR Male To XLR Female Microphone Cable,"<div class=""prc"">₦ 2,220</div>"
4 Pin Plug Male Speaker Audio Connector(Blue),"<div class=""prc"">₦ 1,270</div>"
10 Pairs 3 Pin XLR Plug Male + Female Jack Mic Jack Plug Socket Connector,"<div class=""prc"">₦ 6,480</div>"
"10m RVB Flexible Audio Speaker Cable, Outside Diameter: 2.8 X 5.6mm","<div class=""prc"">₦ 1,590</div>"
5 Pairs XLR Plug Male + Female Jack Mic Jack Plug Socket Connector,"<div class=""prc"">₦ 3,460</div>"
"10m 12AWG RVB Flexible Audio Speaker Cable, Outside Diameter: 4.2 X 8.4mm","<div class=""prc"">₦ 2,320</div>"
1m 3-Pin MIC Shielded Cable Microphone Audio Cord,"<div class=""prc"">₦ 2,110</div>"
1.8m  1/4 Inch (6.35mm) Male To Male Shielded Jack Mono Plugs Audio Patch Cable,"<div class=""prc"">₦ 2,120</div>"
RCA Female To XLR Male Audio Cable- 0.3m,"<div class=""prc"">₦ 2,300</div>"
5 PCS 6.35mm To 3 Pin XLR Plug Male Audio Converter Connector,"<div class=""prc"">₦ 3,690</div>"
3.5mm Female To XLR Male Audio Cable- 0.3m,"<div class=""prc"">₦ 2,210</div>"
3.5mm Male To Female Audio Cable- 0.3m,"<div class=""prc"">₦ 2,210</div>"
3m 3-Pin XLR Male To XLR Female MIC Shielded Cable Microphone Audio Cord,"<div class=""prc"">₦ 2,300</div>"
10 PCS  6.35mm Gold-plated Mono Sound Welding Audio Adapter Plug(Red),"<div class=""prc"">₦ 7,140</div>"
3.5mm Male To XLR Female Audio Cable- 0.3m,"<div class=""prc"">₦ 2,210</div>"
20 PCS 2 Pin 6.5mm Plug Zinc Alloy Welded Type Audio Connector 6.35 Audio Plug,"<div class=""prc"">₦ 3,580</div>"
10m  3-Pin XLR Male To XLR Female Microphone Cable,"<div class=""prc"">₦ 4,590</div>"
10 PCS  6.35mm Gold-plated Mono Sound Welding Audio Adapter Plug(Black),"<div class=""prc"">₦ 7,140</div>"
10 PCS LZ1164-1 6.35mm XRL Female To Male Audio Adapter,"<div class=""prc"">₦ 7,960</div>"
5 PCS TC095-15 6.35mm Male To Male Guitar Effector Connector Cable,"<div class=""prc"">₦ 6,320</div>"
3.5mm Male To XLR Male Audio Cable- 0.3m,"<div class=""prc"">₦ 2,210</div>"
2 PCS 6.35 Gold-plating Mono Microphone Audio Plug,"<div class=""prc"">₦ 1,500</div>"
10 PCS  6.35mm Gold-plated Mono Sound Welding Audio Adapter Plug(Yellow),"<div class=""prc"">₦ 7,140</div>"
1m 3-Pin XLR Male To XLR Female Microphone Cable,"<div class=""prc"">₦ 2,060</div>"
3m 3-Pin XLR Male To XLR Female MIC Shielded Cable Microphone Audio Cord,"<div class=""prc"">₦ 2,380</div>"
5m 3-Pin XLR Male To XLR Female MIC Shielded Cable Microphone Audio Cord,"<div class=""prc"">₦ 3,080</div>"
3m XLR 3-Pin Female To 1/4 Inch (6.35mm) Mono Shielded Microphone Mic Cable,"<div class=""prc"">₦ 2,170</div>"
10m 3-Pin XLR Male To XLR Female MIC Shielded Cable Microphone Audio Cord,"<div class=""prc"">₦ 4,550</div>"
2 RCA Male To 2 XLR 3 Pin Female Audio Cable- 1.5m,"<div class=""prc"">₦ 2,580</div>"
3.5mm Female To XLR Female Audio Cable- 0.3m,"<div class=""prc"">₦ 2,210</div>"
7.6m XLR 3-Pin Female To 1/4 Inch (6.35mm) Mono Shielded Microphone Mic Cable,"<div class=""prc"">₦ 3,530</div>"
3m 3-Pin XLR Male To XLR Female MIC Shielded Cable Microphone Audio Cord,"<div class=""prc"">₦ 2,370</div>"
1.8m 3-Pin XLR Male To XLR Female MIC Shielded Cable Microphone Audio Cord,"<div class=""prc"">₦ 2,170</div>"
XLR 3 Pin Male Metal Chassis Mount Connector With Locking,"<div class=""prc"">₦ 1,310</div>"
1.8m 3-Pin XLR Male To XLR Female Microphone Cable,"<div class=""prc"">₦ 2,220</div>"
6.35mm Plug Straight To Elbow Electric Guitar Audio Cable-3m,"<div class=""prc"">₦ 2,290</div>"
5m 3-Pin XLR Male To XLR Female MIC Shielded Cable Microphone Audio Cord,"<div class=""prc"">₦ 3,030</div>"
10 PCS 6.35mm Gold-plating Audio Plug Stereo Microphone Cord Plug,"<div class=""prc"">₦ 3,730</div>"
5m 3-Pin XLR Male To XLR Female MIC Shielded Cable Microphone Audio Cord,"<div class=""prc"">₦ 3,030</div>"
Wireless Microphone Antislip Rings Base Bottom Skidproof Red,"<div class=""prc"">₦ 4,398</div>"
,"<div class=""prc""></div>"
,"<div class=""prc""></div>"
,"<div class=""prc""></div>"
,"<div class=""prc""></div>"
,"<div class=""prc""></div>"
,"<div class=""prc""></div>"
,"<div class=""prc""></div>"
,"<div class=""prc""></div>"
Shure High Quality Professional Wireless Microphone,"<div class=""prc"">₦ 85,000</div>"
Microphone Slip Fall Drop Shock Protector Silicone Hexagon Slip Blue,"<div class=""prc"">₦ 4,271</div>"
Microphone Slip Fall Drop Shock Protector Silicone Hexagon Slip Blue,"<div class=""prc"">₦ 4,197</div>"
2Pcs Blue 3 Point Mic Slip Holder Roller Antirolling Protection,"<div class=""prc"">₦ 4,487</div>"
Microphone Mic AntiRolling AntiSlip Ring  Bottom Black For Black,"<div class=""prc"">₦ 4,413</div>"
Bnk Professional Long Distance Wireless Microphone System,"<div class=""prc"">₦ 55,000</div>"
Wireless Microphone Fall Shock Fall Protector Holder Hexagon Black,"<div class=""prc"">₦ 4,271</div>"
2CH Channel 433MHZ RF Wireless Remote Control Transmitter Receiver,"<div class=""prc"">₦ 7,552</div>"
Microphone Mic Anti-Rolling Anti-Slip Ring & Bottom Black For Black,"<div class=""prc"">₦ 4,335</div>"
Wireless Microphone Anti-slip Rings Base Bottom Skidproof Gray,"<div class=""prc"">₦ 4,335</div>"
Wireless Microphone Anti-slip Rings Base Bottom Skidproof Red,"<div class=""prc"">₦ 4,320</div>"
Wireless Microphone Fall Shock Fall Protector Holder Hexagon Black,"<div class=""prc"">₦ 4,197</div>"
Microphone Slip Fall Drop Shock Protector Silicone Hexagon Slip Orange,"<div class=""prc"">₦ 4,197</div>"
Hexagonal MIC Slip Ring Cover Bottom Base Blue Microphone Stage Blue,"<div class=""prc"">₦ 4,413</div>"
2CH Channel 433MHZ RF Wireless Remote Control Transmitter Receiver,"<div class=""prc"">₦ 7,552</div>"
Microphone Slip Fall Drop Shock Protector Silicone Hexagon Slip Blue,"<div class=""prc"">₦ 4,271</div>"
Microphone Protection Hexagonal Ring Bottom Base Anti-roll MIC Parts,"<div class=""prc"">₦ 4,522</div>"
1 Way Wireless RF Remote Control ON/OFF Switch + 1 Remote Controller,"<div class=""prc"">₦ 6,411</div>"
1 Way Wireless RF Remote Control ON/OFF Switch + 1 Remote Controller,"<div class=""prc"">₦ 6,526</div>"
Silicone 3 Poin Blue4 Point Gray Mic Slip Holder Antiskid Mic,"<div class=""prc"">₦ 4,687</div>"
2 Pack Silicone Microphone Mic Skidproof Rings + Bottoms Elasticity,"<div class=""prc"">₦ 4,522</div>"
Sennheiser UHF Vocal Wireless Microphone System - XSW-75,"<div class=""prc"">₦ 29,500</div>"
Wireless Microphone Fall Shock Fall Protector Holder Hexagon Black,"<div class=""prc"">₦ 4,271</div>"
Sennheiser UHF Vocal Wireless Microphone System - XSW-75,"<div class=""prc"">₦ 29,500</div>"
Wireless Microphone Fall Shock Fall Protector Holder Hexagon Black,"<div class=""prc"">₦ 4,271</div>"
Microphone Slip Fall Drop Shock Protector Silicone Hexagon Slip Orange,"<div class=""prc"">₦ 4,271</div>"
Wireless Microphone Antislip Rings Base Bottom Skidproof Gray,"<div class=""prc"">₦ 4,335</div>"
Wireless Microphone Antislip Rings Base Bottom Skidproof Red,"<div class=""prc"">₦ 4,320</div>"
Microphone Mic AntiRolling AntiSlip Ring  Bottom Black For Black,"<div class=""prc"">₦ 4,335</div>"
Wireless Microphone Anti-slip Rings Base Bottom Skidproof Gray,"<div class=""prc"">₦ 4,413</div>"
Wireless Microphone Anti-slip Rings Base Bottom Skidproof Red,"<div class=""prc"">₦ 4,398</div>"
Wireless Microphone Fall Shock Fall Protector Holder Hexagon Black,"<div class=""prc"">₦ 4,348</div>"
Microphone Mic Anti-Rolling Anti-Slip Ring & Bottom Black For Black,"<div class=""prc"">₦ 4,413</div>"
Wireless Microphone Anti-slip Rings Base Bottom Skidproof Gray,"<div class=""prc"">₦ 3,983</div>"
Wireless Microphone Anti-slip Rings Base Bottom Skidproof Red,"<div class=""prc"">₦ 3,969</div>"
Microphone Mic Anti-Rolling Anti-Slip Ring & Bottom Black For Black,"<div class=""prc"">₦ 3,983</div>"
Microphone Mic AntiRolling AntiSlip Ring  Bottom Black For Black,"<div class=""prc"">₦ 4,187</div>"
Hexagonal MIC Slip Ring Cover Bottom Base Blue Microphone Stage Blue,"<div class=""prc"">₦ 4,187</div>"
Microphone Slip Fall Drop Shock Protector Silicone Hexagon Slip Blue,"<div class=""prc"">₦ 4,271</div>"
Wireless Microphone Antislip Rings Base Bottom Skidproof Red,"<div class=""prc"">₦ 4,172</div>"
,"<div class=""prc""></div>"
,"<div class=""prc""></div>"
,"<div class=""prc""></div>"
,"<div class=""prc""></div>"
,"<div class=""prc""></div>"
,"<div class=""prc""></div>"
,"<div class=""prc""></div>"
,"<div class=""prc""></div>"
Hexagonal MIC Slip Ring Cover Bottom Base Blue Microphone Stage Blue,"<div class=""prc"">₦ 4,413</div>"
Hexagonal MIC Slip Ring Cover Bottom Base Blue Microphone Stage Blue,"<div class=""prc"">₦ 4,335</div>"
Wireless Microphone Fall Shock Fall Protector Holder Hexagon Black,"<div class=""prc"">₦ 4,428</div>"
Microphone Slip Fall Drop Shock Protector Silicone Hexagon Slip Orange,"<div class=""prc"">₦ 4,271</div>"
Receiver 2 Channels  RF Wireless Remote Control And Receiver Hg402pc2,"<div class=""prc"">₦ 7,552</div>"
Wireless Microphone Fall Shock Fall Protector Holder Hexagon Black,"<div class=""prc"">₦ 4,271</div>"
Microphone Slip Fall Drop Shock Protector Silicone Hexagon Slip Orange,"<div class=""prc"">₦ 4,428</div>"
Microphone Slip Fall Drop Shock Protector Silicone Hexagon Slip Blue,"<div class=""prc"">₦ 4,271</div>"
2x Wireless Microphone Mic Anti-slip Anti-rolling Protection Ring Blue,"<div class=""prc"">₦ 4,522</div>"
Microphone Slip Fall Drop Shock Protector Silicone Hexagon Slip Blue,"<div class=""prc"">₦ 4,348</div>"
Microphone Slip Fall Drop Shock Protector Silicone Hexagon Slip Orange,"<div class=""prc"">₦ 4,348</div>"
Wireless Microphone Shock Fall Hold Protector Holder Hexagon Black,"<div class=""prc"">₦ 4,348</div>"
Wireless Microphone Anti-slip Rings Base Bottom Skidproof Red,"<div class=""prc"">₦ 4,320</div>"
Hexagonal MIC Slip Ring Cover Bottom Base Blue Microphone Stage Blue,"<div class=""prc"">₦ 4,335</div>"
Wireless Microphone Anti-slip Rings Base Bottom Skidproof Gray,"<div class=""prc"">₦ 4,335</div>"
Microphone Slip Fall Drop Shock Protector Silicone Hexagon Slip Orange,"<div class=""prc"">₦ 4,271</div>"
Hexagonal MIC Slip Ring Cover Bottom Base Blue Microphone Stage Blue,"<div class=""prc"">₦ 4,335</div>"
Microphone Mic Anti-Rolling Anti-Slip Ring & Bottom Black For Black,"<div class=""prc"">₦ 4,335</div>"
Wireless Microphone Fall Shock Fall Protector Holder Hexagon Black,"<div class=""prc"">₦ 4,271</div>"
Microphone Slip Fall Drop Shock Protector Silicone Hexagon Slip Blue,"<div class=""prc"">₦ 4,271</div>"
Silicone 3 Poin Blue4 Point Gray Mic Slip Holder Antiskid Mic,"<div class=""prc"">₦ 4,687</div>"
Wireless Microphone Fall Shock Fall Protector Holder Hexagon Black,"<div class=""prc"">₦ 3,989</div>"
Microphone Protection Hexagonal Ring Bottom Base Antiroll MIC Parts,"<div class=""prc"">₦ 4,603</div>"
Wireless Microphone Fall Shock Fall Protector Holder Hexagon Black,"<div class=""prc"">₦ 3,924</div>"
Microphone Slip Fall Drop Shock Protector Silicone Hexagon Slip Blue,"<div class=""prc"">₦ 3,924</div>"
Microphone Slip Fall Drop Shock Protector Silicone Hexagon Slip Orange,"<div class=""prc"">₦ 3,989</div>"
Wireless Microphone Antislip Rings Base Bottom Skidproof Gray,"<div class=""prc"">₦ 4,049</div>"
Wireless Microphone Antislip Rings Base Bottom Skidproof Red,"<div class=""prc"">₦ 4,034</div>"
AC 220V Multifunction Portable Wireless Remote Control Switch,"<div class=""prc"">₦ 6,646</div>"
Hexagonal MIC Slip Ring Cover Bottom Base Blue Microphone Stage Blue,"<div class=""prc"">₦ 4,049</div>"
Microphone Slip Fall Drop Shock Protector Silicone Hexagon Slip Blue,"<div class=""prc"">₦ 3,989</div>"
Microphone Protection Hexagonal Ring Bottom Base Antiroll MIC Parts,"<div class=""prc"">₦ 4,367</div>"
Microphone Mic AntiRolling AntiSlip Ring  Bottom Black For Black,"<div class=""prc"">₦ 4,049</div>"
Microphone Mic Anti-Rolling Anti-Slip Ring & Bottom Black For Black,"<div class=""prc"">₦ 4,335</div>"
Hexagonal MIC Slip Ring Cover Bottom Base Blue Microphone Stage Blue,"<div class=""prc"">₦ 4,335</div>"
Wireless Microphone Anti-slip Rings Base Bottom Skidproof Gray,"<div class=""prc"">₦ 4,335</div>"
Wireless Microphone Fall Shock Fall Protector Holder Hexagon Black,"<div class=""prc"">₦ 4,125</div>"
1 Way Wireless RF Remote Control ON/OFF Switch + 1 Remote Controller,"<div class=""prc"">₦ 6,411</div>"
Silicone 3 Poin Blue4 Point Gray Mic Slip Holder Antiskid Mic,"<div class=""prc"">₦ 4,447</div>"
Microphone Slip Fall Drop Shock Protector Silicone Hexagon Slip Blue,"<div class=""prc"">₦ 4,125</div>"
,"<div class=""prc""></div>"
,"<div class=""prc""></div>"
,"<div class=""prc""></div>"
,"<div class=""prc""></div>"
,"<div class=""prc""></div>"
,"<div class=""prc""></div>"
,"<div class=""prc""></div>"
,"<div class=""prc""></div>"
Microphone Slip Fall Drop Shock Protector Silicone Hexagon Slip Orange,"<div class=""prc"">₦ 4,125</div>"
6.35mm Male To Male 3 Section Gold-plated Plug Cotton Braided Audio Cable For Guitar Amplifier Mixer- 1.5m(Black),"<div class=""prc"">₦ 4,680</div>"
6.35mm Male To 2 Pin Pluggable Terminals Solder-free Connector Solderless Connection Adapter Cable- 30cm,"<div class=""prc"">₦ 1,920</div>"
6.35mm Male To 3 Pin Pluggable Terminals Solder-free Connector Solderless Connection Adapter Cable- 30cm,"<div class=""prc"">₦ 1,920</div>"
Wireless Microphone Antislip Rings Base Bottom Skidproof Gray,"<div class=""prc"">₦ 4,413</div>"
Silicone 3 Poin Blue4 Point Gray Mic Slip Holder Antiskid Mic,"<div class=""prc"">₦ 4,230</div>"
XLR Microphone Cable -  Balanced Mic Cable - Mixers 10Meter,"<div class=""prc"">₦ 9,500</div>"
Sennheiser UHF Vocal Wireless Microphone System,"<div class=""prc"">₦ 65,000</div>"
XLR Microphone Cable -  Balanced Mic Cable - Mixers 10Meter,"<div class=""prc"">₦ 9,000</div>"
Muslady UR-4 Professional Digital Wireless Microphone,"<div class=""prc"">₦ 32,880</div>"
Muslady UR-4 Professional Digital Wireless Microphone,"<div class=""prc"">₦ 32,880</div>"
"12'' Public Address System With Bluetooth, MicroSD, USB, FM Functions And Two Wireless Microphone","<div class=""prc"">₦ 50,000</div>"
"8'' Public Address System With Bluetooth, MicroSD, USB, FM Functions And Two Wireless Microphone","<div class=""prc"">₦ 40,000</div>"
Portable Condenser Microphone,"<div class=""prc"">₦ 14,000</div>"
Condenser Microphone,"<div class=""prc"">₦ 14,000</div>"
Condenser Microphone,"<div class=""prc"">₦ 14,000</div>"
Yamaha YM 288 VHF Dual Wireless Microphone,"<div class=""prc"">₦ 12,300</div>"
Sennheiser UHF Vocal Wireless Microphone System - XSW-75,"<div class=""prc"">₦ 30,000</div>"
Bnk WIRELESS  Bk -901,"<div class=""prc"">₦ 28,000</div>"
Shure GPX 242 WIRELESS MIC,"<div class=""prc"">₦ 30,000</div>"
Microphone BM 800 Condenser Microphone Studio Sound Recording Mic + Free Sound Card,"<div class=""prc"">₦ 10,213</div>"
Microphone BM 800 Condenser Microphone Audio Mic Studio Sound Recording Microphone,"<div class=""prc"">₦ 10,000</div>"
Microphone BM 800 Condenser Microphone Audio Mic Studio Sound Recording Microphone - Black + Free Gifts Of 1 USB Keyboard Light & 1 IRing Phone Holder  ,"<div class=""prc"">₦ 10,500</div>"
Microphone Mosotech Lavalier Microphone (Lapel Mic),"<div class=""prc"">₦ 20,000</div>"
Microphone BM 800 Condenser Microphone Audio Mic Studio Sound Recording Microphone - Black + Free Gift Sound Card,"<div class=""prc"">₦ 10,850</div>"
Microphone Mosotech Lavalier  Microphone (Lapel Mic),"<div class=""prc"">₦ 18,000</div>"
Microphone Condenser Microphone Audio Mic Studio Sound Recording Microphone - Black + Free Gifts Of 1 USB Keyboard Light & 1 IRing Phone Holder,"<div class=""prc"">₦ 10,500</div>"
Microphone BM 800 Condenser Microphone Audio Mic Studio Sound Recording Microphone - Black + Free Gift Sound Card,"<div class=""prc"">₦ 10,850</div>"
Microphone Condenser Microphone Audio Mic Studio Sound Recording Microphone - Black + Free Gift Sound Card,"<div class=""prc"">₦ 10,850</div>"
"Microphone Gooseneck Wired Conference Microphone:Clear Sound,Low Noise,Suitable For Large Conferences,Speeches","<div class=""prc"">₦ 13,500</div>"
Microphone Mic Stand,"<div class=""prc"">₦ 17,000</div>"
Microphone Mic Stand,"<div class=""prc"">₦ 18,000</div>"
Andoer EY-510A Mini Portable Clip-on Lapel Mic Wired Microphone,"<div class=""prc"">₦ 1,570</div>"
Portable Lavalier Lapel Collar Clip-on FM Wireless Microphone System Voice Amplifier 1/4in Output Plug With Bodypack Transmitter Mini Mic Receiver For Teacher Lecturer Conference Speech Promotion (Black),"<div class=""prc"">₦ 4,992</div>"
Condenser Microphone /Adjustable Desk Recording Microphone Stand/Microphone Holder/Microphone Cantilever Bracket,"<div class=""prc"">₦ 4,500</div>"
"Bass Magnet Neck Band Wireless Speaker Headphones With  Dynamic Blast Bass Sound, Sport & Fitness Earphone With Volume Control ,Microphone Headset ,Memory Card Slot. For Android Phone, Iphone & All Bluetooth Enabled Devices.FEEL & ENJOY  EVERY BEAT !","<div class=""prc"">₦ 4,600</div>"
Logitech H390 USB Headset With Clear Chat & Noise-Canceling Microphone - Black,"<div class=""prc"">₦ 20,900</div>"
Lapel Microphone Lavalier Clip On Mic Condenser Microphone Interview Audio Recording Microphone Lapel Mic,"<div class=""prc"">₦ 4,512</div>"
"Bass Magnet Neck Band Wireless Speaker Headphones With  Dynamic Blast Bass Sound, Sport & Fitness Earphone With Volume Control ,Microphone Headset ,Memory Card Slot.FEEL & ENJOY  EVERY BEAT !","<div class=""prc"">₦ 4,370</div>"
Mini Headset Microphone Lapel Clip For Phones And PC,"<div class=""prc"">₦ 1,599</div>"
,"<div class=""prc""></div>"
